fdc_id,data_type,description,food_category_id,publication_date,sort_description,fields
173118,sr_legacy_food,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01,"beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",7
173119,sr_legacy_food,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01,"beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",8
173120,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",13,2019-04-01,"beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",7
173121,sr_legacy_food,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",13,2019-04-01,"beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",7
173122,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",13,2019-04-01,"beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",7
173123,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019-04-01,"beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",7
173124,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",13,2019-04-01,"beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",6
173125,sr_legacy_food,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",13,2019-04-01,"beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",7
173126,sr_legacy_food,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",13,2019-04-01,"beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",7
173127,sr_legacy_food,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",13,2019-04-01,"beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",7
173128,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01,"beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",6
173129,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01,"beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",6
173130,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",13,2019-04-01,"beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",7
173131,sr_legacy_food,"Snacks, popcorn, microwave, 94% fat free",23,2019-04-01,"snacks, popcorn, microwave, 94% fat free",3
173132,sr_legacy_food,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar",23,2019-04-01,"formulated bar, mars snackfood us, snickers marathon double chocolate nut bar",2
173133,sr_legacy_food,"Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter",23,2019-04-01,"snacks, m&m mars, kudos whole grain bars, peanut butter",3
173134,sr_legacy_food,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",23,2019-04-01,"formulated bar, mars snackfood us, snickers marathon honey nut oat bar",2
173135,sr_legacy_food,"Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate",23,2019-04-01,"snacks, m&m mars, kudos whole grain bar, m&m's milk chocolate",3
173136,sr_legacy_food,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors",23,2019-04-01,"formulated bar, mars snackfood us, snickers marathon energy bar, all flavors",3
173137,sr_legacy_food,"Formulated bar, POWER BAR, chocolate",23,2019-04-01,"formulated bar, power bar, chocolate",2
173138,sr_legacy_food,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Blueberry Snack Bar",23,2019-04-01,"formulated bar, mars snackfood us, cocoavia, chocolate blueberry snack bar",3
173139,sr_legacy_food,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut",23,2019-04-01,"formulated bar, slim-fast optima meal bar, milk chocolate peanut",2
173140,sr_legacy_food,"Snacks, soy chips or crisps, salted",23,2019-04-01,"snacks, soy chips or crisps, salted",2
173141,sr_legacy_food,"Popcorn, microwave, regular (butter) flavor, made with palm oil",23,2019-04-01,"popcorn, microwave, regular (butter) flavor, made with palm oil",3
173142,sr_legacy_food,"Snacks, plantain chips, salted",23,2019-04-01,"snacks, plantain chips, salted",2
173143,sr_legacy_food,"Tortilla chips, yellow, plain, salted",23,2019-04-01,"tortilla chips, yellow, plain, salted",3
173144,sr_legacy_food,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",23,2019-04-01,"snacks, granola bar, kashi golean, crunchy, mixed flavors",4
173145,sr_legacy_food,"Snacks, granola bar, chewy, reduced sugar, all flavors",23,2019-04-01,"snacks, granola bar, chewy, reduced sugar, all flavors",4
173146,sr_legacy_food,"Snacks, granola bites, mixed flavors",23,2019-04-01,"snacks, granola bites, mixed flavors",2
173147,sr_legacy_food,"Snacks, pita chips, salted",23,2019-04-01,"snacks, pita chips, salted",2
173148,sr_legacy_food,"Snacks, granola bars, soft, almond, confectioners coating",23,2019-04-01,"snacks, granola bars, soft, almond, confectioners coating",4
173149,sr_legacy_food,"Formulated bar, high fiber, chewy, oats and chocolate",23,2019-04-01,"formulated bar, high fiber, chewy, oats and chocolate",3
173150,sr_legacy_food,"Snacks, bagel chips, plain",23,2019-04-01,"snacks, bagel chips, plain",2
173151,sr_legacy_food,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",23,2019-04-01,"snacks, nutri-grain fruit and nut bar",1
173152,sr_legacy_food,"Snacks, yucca (cassava) chips, salted",23,2019-04-01,"snacks, yucca (cassava) chips, salted",2
173153,sr_legacy_food,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",23,2019-04-01,"snacks, granola bar, general mills, nature valley, chewy trail mix",4
173154,sr_legacy_food,"Snacks, granola bar, QUAKER, DIPPS, all flavors",23,2019-04-01,"snacks, granola bar, quaker, dipps, all flavors",4
173155,sr_legacy_food,"Snacks, brown rice chips",23,2019-04-01,"snacks, brown rice chips",1
173156,sr_legacy_food,"Snack, Pretzel, hard chocolate coated",23,2019-04-01,"snack, pretzel, hard chocolate coated",2
173157,sr_legacy_food,"Snacks, peas, roasted, wasabi-flavored",23,2019-04-01,"snacks, peas, roasted, wasabi-flavored",3
173158,sr_legacy_food,"Formulated Bar, SOUTH BEACH protein bar",23,2019-04-01,"formulated bar, south beach protein bar",1
173159,sr_legacy_food,"Snack, BALANCE, original bar",23,2019-04-01,"snack, balance, original bar",2
173160,sr_legacy_food,"Snacks, shrimp cracker",23,2019-04-01,"snacks, shrimp cracker",1
173161,sr_legacy_food,Rice crackers,23,2019-04-01,rice crackers,0
173162,sr_legacy_food,"Beverages, MONSTER energy drink, low carb",14,2019-04-01,"beverages, monster energy drink, low carb",2
173163,sr_legacy_food,"Beverages, Whiskey sour mix, powder",14,2019-04-01,"beverages, whiskey sour mix, powder",2
173164,sr_legacy_food,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix",14,2019-04-01,"alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix",3
173165,sr_legacy_food,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",14,2019-04-01,"beverages, the coca-cola company, nos energy drink, original, grape, loaded cherry, charged citrus, fortified with vitamins b6 and b12",7
173166,sr_legacy_food,"Beverages, water, bottled, yumberry, pomegranate with anti-oxidants, zero calories",14,2019-04-01,"beverages, water, bottled, yumberry, pomegranate with anti-oxidants, zero calories",5
173167,sr_legacy_food,"Beverages, ABBOTT, EAS whey protein powder",14,2019-04-01,"beverages, abbott, eas whey protein powder",2
173168,sr_legacy_food,"Alcoholic beverage, creme de menthe, 72 proof",14,2019-04-01,"alcoholic beverage, creme de menthe, 72 proof",2
173169,sr_legacy_food,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",14,2019-04-01,"beverages, nestle, boost plus, nutritional drink, ready-to-drink",4
173170,sr_legacy_food,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",14,2019-04-01,"beverages, slimfast, meal replacement,  high protein shake, ready-to-drink, 3-2-1 plan",5
173171,sr_legacy_food,"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",14,2019-04-01,"beverages, unilever, slimfast, meal replacement, regular, ready-to-drink,  3-2-1 plan",6
173172,sr_legacy_food,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",14,2019-04-01,"beverages, unilever, slimfast shake mix, powder, 3-2-1 plan",4
173173,sr_legacy_food,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",14,2019-04-01,"beverages, fuze, orange mango, fortified with vitamins a, c, e, b6",6
173174,sr_legacy_food,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",14,2019-04-01,"beverages, unilever, slimfast shake mix, high protein, whey powder, 3-2-1 plan,",6
173175,sr_legacy_food,"Beverages, Acai berry drink, fortified",14,2019-04-01,"beverages, acai berry drink, fortified",2
173176,sr_legacy_food,"Alcoholic beverage, wine, dessert, sweet",14,2019-04-01,"alcoholic beverage, wine, dessert, sweet",3
173177,sr_legacy_food,"Beverages, Whey protein powder isolate",14,2019-04-01,"beverages, whey protein powder isolate",1
173178,sr_legacy_food,"Beverages, Orange juice, light, No pulp",14,2019-04-01,"beverages, orange juice, light, no pulp",3
173179,sr_legacy_food,"Beverages, The COCA-COLA company, Hi-C Flashin' Fruit Punch",14,2019-04-01,"beverages, the coca-cola company, hi-c flashin' fruit punch",2
173180,sr_legacy_food,"Beverages, Protein powder whey based",14,2019-04-01,"beverages, protein powder whey based",1
173181,sr_legacy_food,"Beverages, Protein powder soy based",14,2019-04-01,"beverages, protein powder soy based",1
173182,sr_legacy_food,"Beverages, rich chocolate, powder",14,2019-04-01,"beverages, rich chocolate, powder",2
173183,sr_legacy_food,"Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG (Gerolsteiner), naturally sparkling, mineral bottled water",14,2019-04-01,"beverages, gerolsteiner brunnen gmbh & co. kg (gerolsteiner), naturally sparkling, mineral bottled water",3
173184,sr_legacy_food,"Beverages, chocolate malt, powder, prepared with fat free milk",14,2019-04-01,"beverages, chocolate malt, powder, prepared with fat free milk",3
173185,sr_legacy_food,"Alcoholic beverage, wine, table, all",14,2019-04-01,"alcoholic beverage, wine, table, all",3
173186,sr_legacy_food,"Beverages, V8 SPLASH Smoothies, Peach Mango",14,2019-04-01,"beverages, v8 splash smoothies, peach mango",2
173187,sr_legacy_food,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",14,2019-04-01,"beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin d2 and e",4
173188,sr_legacy_food,"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",14,2019-04-01,"beverages, the coca-cola company, glaceau vitamin water, revive fruit punch, fortified",4
173189,sr_legacy_food,"Beverages, MINUTE MAID, Lemonada, Limeade",14,2019-04-01,"beverages, minute maid, lemonada, limeade",3
173190,sr_legacy_food,"Alcoholic beverage, wine, table, red",14,2019-04-01,"alcoholic beverage, wine, table, red",3
173191,sr_legacy_food,"Alcoholic Beverage, wine, table, red, Barbera",14,2019-04-01,"alcoholic beverage, wine, table, red, barbera",4
173192,sr_legacy_food,"Alcoholic Beverage, wine, table, red, Zinfandel",14,2019-04-01,"alcoholic beverage, wine, table, red, zinfandel",4
173193,sr_legacy_food,"Alcoholic Beverage, wine, table, red, Petite Sirah",14,2019-04-01,"alcoholic beverage, wine, table, red, petite sirah",4
173194,sr_legacy_food,"Alcoholic Beverage, wine, table, red, Claret",14,2019-04-01,"alcoholic beverage, wine, table, red, claret",4
173195,sr_legacy_food,"Alcoholic beverage, wine, table, white, Chenin Blanc",14,2019-04-01,"alcoholic beverage, wine, table, white, chenin blanc",4
173196,sr_legacy_food,"Alcoholic beverage, wine, table, white, Fume Blanc",14,2019-04-01,"alcoholic beverage, wine, table, white, fume blanc",4
173197,sr_legacy_food,"Beverages, Mixed vegetable and fruit juice drink, with added nutrients",14,2019-04-01,"beverages, mixed vegetable and fruit juice drink, with added nutrients",2
173198,sr_legacy_food,"Alcoholic beverage, wine, table, white, Muller Thurgau",14,2019-04-01,"alcoholic beverage, wine, table, white, muller thurgau",4
173199,sr_legacy_food,"Carbonated beverage, cream soda",14,2019-04-01,"carbonated beverage, cream soda",1
173200,sr_legacy_food,"Alcoholic beverage, wine, table, white, Riesling",14,2019-04-01,"alcoholic beverage, wine, table, white, riesling",4
173201,sr_legacy_food,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",14,2019-04-01,"alcoholic beverage, wine, table, white, sauvignon blanc",4
173202,sr_legacy_food,"Alcoholic beverage, wine, table, white, late harvest",14,2019-04-01,"alcoholic beverage, wine, table, white, late harvest",4
173203,sr_legacy_food,"Beverages, carbonated, grape soda",14,2019-04-01,"beverages, carbonated, grape soda",2
173204,sr_legacy_food,"Beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",14,2019-04-01,"beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",4
173205,sr_legacy_food,"Beverages, carbonated, lemon-lime soda, no caffeine",14,2019-04-01,"beverages, carbonated, lemon-lime soda, no caffeine",3
173206,sr_legacy_food,"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",14,2019-04-01,"beverages, carbonated, sprite, lemon-lime, without caffeine",4
173207,sr_legacy_food,"Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",14,2019-04-01,"beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",5
173208,sr_legacy_food,"Alcoholic Beverage, wine, table, red, Burgundy",14,2019-04-01,"alcoholic beverage, wine, table, red, burgundy",4
173209,sr_legacy_food,"Beverages, carbonated, pepper-type, contains caffeine",14,2019-04-01,"beverages, carbonated, pepper-type, contains caffeine",3
173210,sr_legacy_food,"Beverages, Energy drink, RED BULL",14,2019-04-01,"beverages, energy drink, red bull",2
173211,sr_legacy_food,"Beverages, tea, black, ready to drink, decaffeinated, diet",14,2019-04-01,"beverages, tea, black, ready to drink, decaffeinated, diet",5
173212,sr_legacy_food,"Beverages, tea, black, ready to drink, decaffeinated",14,2019-04-01,"beverages, tea, black, ready to drink, decaffeinated",4
173213,sr_legacy_food,"Beverages, grape juice drink, canned",14,2019-04-01,"beverages, grape juice drink, canned",2
173214,sr_legacy_food,"Beverages, Cranberry juice cocktail",14,2019-04-01,"beverages, cranberry juice cocktail",1
173215,sr_legacy_food,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",14,2019-04-01,"beverages, snapple, tea, black and green, ready to drink, peach, diet",6
173216,sr_legacy_food,"Lemonade, frozen concentrate, white",14,2019-04-01,"lemonade, frozen concentrate, white",2
173217,sr_legacy_food,"Lemonade, frozen concentrate, white, prepared with water",14,2019-04-01,"lemonade, frozen concentrate, white, prepared with water",3
173218,sr_legacy_food,"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet",14,2019-04-01,"beverages, snapple, tea, black and green, ready to drink, lemon, diet",6
173219,sr_legacy_food,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk",14,2019-04-01,"beverages, malted drink mix, natural, with added nutrients, powder, prepared with whole milk",5
173220,sr_legacy_food,"Beverages, Malted drink mix, natural, powder, dairy based.",14,2019-04-01,"beverages, malted drink mix, natural, powder, dairy based.",4
173221,sr_legacy_food,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",14,2019-04-01,"beverages, malted drink mix, natural, powder, prepared with whole milk",4
173222,sr_legacy_food,"Beverages, OVALTINE, chocolate malt powder",14,2019-04-01,"beverages, ovaltine, chocolate malt powder",2
173223,sr_legacy_food,"Beverages, orange and apricot juice drink, canned",14,2019-04-01,"beverages, orange and apricot juice drink, canned",2
